tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,_gold_intent
854,AmazonHelp,False,Tue Mar 05 04:15:00 +0000 2024,That's not the experience we want you to have. Please DM us so we can look into what happened. ^JS,,853,general_complaint
855,cust_59996,True,Tue Mar 05 03:45:00 +0000 2024,Really disappointed with how AmazonHelp has handled things lately.,856,,general_complaint
856,AmazonHelp,False,Tue Mar 05 04:37:00 +0000 2024,"We hear your frustration and want to make it right, please DM us the details. ^DM",,855,general_complaint
857,cust_45200,True,Tue Mar 05 03:59:00 +0000 2024,"Customer service wait times are unacceptable, been trying to get help for an hour.",858,,general_complaint
858,AmazonHelp,False,Tue Mar 05 04:32:00 +0000 2024,That's not the experience we want you to have. Please DM us so we can look into what happened. ^JS,,857,general_complaint
859,cust_39820,True,Tue Mar 05 04:13:00 +0000 2024,Been a customer for years and the service has really gone downhill lately.,860,,general_complaint
860,AmazonHelp,False,Tue Mar 05 05:33:00 +0000 2024,"We hear your frustration and want to make it right, please DM us the details. ^DM",,859,general_complaint
861,cust_72424,True,Tue Mar 05 04:27:00 +0000 2024,Been a customer for years and the service has really gone downhill lately.,862,,general_complaint
862,AmazonHelp,False,Tue Mar 05 05:02:00 +0000 2024,"We hear your frustration and want to make it right, please DM us the details. ^DM",,861,general_complaint
863,cust_98805,True,Tue Mar 05 04:41:00 +0000 2024,"Customer service wait times are unacceptable, been trying to get help for an hour.",864,,general_complaint
864,AmazonHelp,False,Tue Mar 05 05:59:00 +0000 2024,We're sorry to hear that and want to understand more. Could you DM us more detail so we can help? ^KT,,863,general_complaint
865,cust_65492,True,Tue Mar 05 04:55:00 +0000 2024,"This is the third bad experience in a row with AmazonHelp, so frustrating.",866,,general_complaint
866,AmazonHelp,False,Tue Mar 05 05:05:00 +0000 2024,We're sorry to hear that and want to understand more. Could you DM us more detail so we can help? ^KT,,865,general_complaint
867,cust_18783,True,Tue Mar 05 05:09:00 +0000 2024,Been a customer for years and the service has really gone downhill lately.,868,,general_complaint
868,AmazonHelp,False,Tue Mar 05 05:54:00 +0000 2024,"We hear your frustration and want to make it right, please DM us the details. ^DM",,867,general_complaint
869,cust_11620,True,Tue Mar 05 05:23:00 +0000 2024,Been a customer for years and the service has really gone downhill lately.,870,,general_complaint
870,AmazonHelp,False,Tue Mar 05 06:26:00 +0000 2024,"We hear your frustration and want to make it right, please DM us the details. ^DM",,869,general_complaint
871,cust_23845,True,Tue Mar 05 05:37:00 +0000 2024,Really disappointed with how AmazonHelp has handled things lately.,872,,general_complaint
872,AmazonHelp,False,Tue Mar 05 05:54:00 +0000 2024,We're sorry to hear that and want to understand more. Could you DM us more detail so we can help? ^KT,,871,general_complaint
873,cust_73646,True,Tue Mar 05 05:51:00 +0000 2024,Been a customer for years and the service has really gone downhill lately.,874,,general_complaint
874,AmazonHelp,False,Tue Mar 05 07:19:00 +0000 2024,That's not the experience we want you to have. Please DM us so we can look into what happened. ^JS,,873,general_complaint
875,cust_15083,True,Tue Mar 05 06:05:00 +0000 2024,Really disappointed with how AmazonHelp has handled things lately.,876,,general_complaint
876,AmazonHelp,False,Tue Mar 05 07:01:00 +0000 2024,That's not the experience we want you to have. Please DM us so we can look into what happened. ^JS,,875,general_complaint
877,cust_54284,True,Tue Mar 05 06:19:00 +0000 2024,Really disappointed with how AmazonHelp has handled things lately.,878,,general_complaint
878,AmazonHelp,False,Tue Mar 05 06:26:00 +0000 2024,"We hear your frustration and want to make it right, please DM us the details. ^DM",,877,general_complaint
879,cust_49384,True,Tue Mar 05 06:33:00 +0000 2024,"Customer service wait times are unacceptable, been trying to get help for an hour.",880,,general_complaint
880,AmazonHelp,False,Tue Mar 05 06:55:00 +0000 2024,"We hear your frustration and want to make it right, please DM us the details. ^DM",,879,general_complaint
881,cust_34633,True,Tue Mar 05 06:47:00 +0000 2024,Really disappointed with how AmazonHelp has handled things lately.,882,,general_complaint
882,AmazonHelp,False,Tue Mar 05 07:03:00 +0000 2024,"We hear your frustration and want to make it right, please DM us the details. ^DM",,881,general_complaint
883,cust_77537,True,Tue Mar 05 07:01:00 +0000 2024,Really disappointed with how AmazonHelp has handled things lately.,884,,general_complaint
884,AmazonHelp,False,Tue Mar 05 07:13:00 +0000 2024,That's not the experience we want you to have. Please DM us so we can look into what happened. ^JS,,883,general_complaint
885,cust_84537,True,Tue Mar 05 07:15:00 +0000 2024,"This is the third bad experience in a row with AmazonHelp, so frustrating.",886,,general_complaint
886,AmazonHelp,False,Tue Mar 05 08:27:00 +0000 2024,"We hear your frustration and want to make it right, please DM us the details. ^DM",,885,general_complaint
887,cust_57235,True,Tue Mar 05 07:29:00 +0000 2024,Been a customer for years and the service has really gone downhill lately.,888,,general_complaint
888,AmazonHelp,False,Tue Mar 05 07:40:00 +0000 2024,We're sorry to hear that and want to understand more. Could you DM us more detail so we can help? ^KT,,887,general_complaint
889,cust_41711,True,Tue Mar 05 07:43:00 +0000 2024,"This is the third bad experience in a row with AmazonHelp, so frustrating.",890,,general_complaint
890,AmazonHelp,False,Tue Mar 05 07:51:00 +0000 2024,"We hear your frustration and want to make it right, please DM us the details. ^DM",,889,general_complaint
891,cust_55121,True,Tue Mar 05 07:57:00 +0000 2024,"Customer service wait times are unacceptable, been trying to get help for an hour.",892,,general_complaint
892,AmazonHelp,False,Tue Mar 05 08:46:00 +0000 2024,We're sorry to hear that and want to understand more. Could you DM us more detail so we can help? ^KT,,891,general_complaint
893,cust_16507,True,Tue Mar 05 08:11:00 +0000 2024,"This is the third bad experience in a row with AmazonHelp, so frustrating.",894,,general_complaint
894,AmazonHelp,False,Tue Mar 05 09:05:00 +0000 2024,"We hear your frustration and want to make it right, please DM us the details. ^DM",,893,general_complaint
895,cust_63674,True,Tue Mar 05 08:25:00 +0000 2024,"This is the third bad experience in a row with AmazonHelp, so frustrating.",896,,general_complaint
896,AmazonHelp,False,Tue Mar 05 09:53:00 +0000 2024,"We hear your frustration and want to make it right, please DM us the details. ^DM",,895,general_complaint
897,cust_39329,True,Tue Mar 05 08:39:00 +0000 2024,Been a customer for years and the service has really gone downhill lately.,898,,general_complaint
898,AmazonHelp,False,Tue Mar 05 08:45:00 +0000 2024,We're sorry to hear that and want to understand more. Could you DM us more detail so we can help? ^KT,,897,general_complaint
899,cust_55706,True,Tue Mar 05 08:53:00 +0000 2024,"Customer service wait times are unacceptable, been trying to get help for an hour.",900,,general_complaint
900,AmazonHelp,False,Tue Mar 05 09:46:00 +0000 2024,"We hear your frustration and want to make it right, please DM us the details. ^DM",,899,general_complaint
901,cust_86609,True,Tue Mar 05 09:07:00 +0000 2024,Really disappointed with how AmazonHelp has handled things lately.,902,,general_complaint
902,AmazonHelp,False,Tue Mar 05 10:02:00 +0000 2024,That's not the experience we want you to have. Please DM us so we can look into what happened. ^JS,,901,general_complaint
903,cust_49121,True,Tue Mar 05 09:21:00 +0000 2024,Been a customer for years and the service has really gone downhill lately.,904,,general_complaint
904,AmazonHelp,False,Tue Mar 05 10:02:00 +0000 2024,That's not the experience we want you to have. Please DM us so we can look into what happened. ^JS,,903,general_complaint
905,cust_95998,True,Tue Mar 05 09:35:00 +0000 2024,Been a customer for years and the service has really gone downhill lately.,906,,general_complaint
906,AmazonHelp,False,Tue Mar 05 10:13:00 +0000 2024,That's not the experience we want you to have. Please DM us so we can look into what happened. ^JS,,905,general_complaint
907,cust_51888,True,Tue Mar 05 09:49:00 +0000 2024,"Customer service wait times are unacceptable, been trying to get help for an hour.",908,,general_complaint
908,AmazonHelp,False,Tue Mar 05 11:18:00 +0000 2024,We're sorry to hear that and want to understand more. Could you DM us more detail so we can help? ^KT,,907,general_complaint
909,cust_60891,True,Tue Mar 05 10:03:00 +0000 2024,"This is the third bad experience in a row with AmazonHelp, so frustrating.",910,,general_complaint
910,AmazonHelp,False,Tue Mar 05 10:59:00 +0000 2024,That's not the experience we want you to have. Please DM us so we can look into what happened. ^JS,,909,general_complaint
911,cust_93665,True,Tue Mar 05 10:17:00 +0000 2024,Been a customer for years and the service has really gone downhill lately.,912,,general_complaint
912,AmazonHelp,False,Tue Mar 05 11:30:00 +0000 2024,That's not the experience we want you to have. Please DM us so we can look into what happened. ^JS,,911,general_complaint
913,cust_22793,True,Tue Mar 05 10:31:00 +0000 2024,Really disappointed with how AmazonHelp has handled things lately.,914,,general_complaint
914,AmazonHelp,False,Tue Mar 05 11:13:00 +0000 2024,That's not the experience we want you to have. Please DM us so we can look into what happened. ^JS,,913,general_complaint
915,cust_95778,True,Tue Mar 05 10:45:00 +0000 2024,Really disappointed with how AmazonHelp has handled things lately.,916,,general_complaint
916,AmazonHelp,False,Tue Mar 05 11:32:00 +0000 2024,"We hear your frustration and want to make it right, please DM us the details. ^DM",,915,general_complaint
917,cust_58717,True,Tue Mar 05 10:59:00 +0000 2024,Been a customer for years and the service has really gone downhill lately.,918,,general_complaint
918,AmazonHelp,False,Tue Mar 05 11:46:00 +0000 2024,"We hear your frustration and want to make it right, please DM us the details. ^DM",,917,general_complaint
919,cust_86062,True,Tue Mar 05 11:13:00 +0000 2024,"Customer service wait times are unacceptable, been trying to get help for an hour.",920,,general_complaint
920,AmazonHelp,False,Tue Mar 05 12:32:00 +0000 2024,We're sorry to hear that and want to understand more. Could you DM us more detail so we can help? ^KT,,919,general_complaint
921,cust_64146,True,Tue Mar 05 11:27:00 +0000 2024,Been a customer for years and the service has really gone downhill lately.,922,,general_complaint
922,AmazonHelp,False,Tue Mar 05 12:10:00 +0000 2024,We're sorry to hear that and want to understand more. Could you DM us more detail so we can help? ^KT,,921,general_complaint
923,cust_51469,True,Tue Mar 05 11:41:00 +0000 2024,Been a customer for years and the service has really gone downhill lately.,924,,general_complaint
924,AmazonHelp,False,Tue Mar 05 12:04:00 +0000 2024,That's not the experience we want you to have. Please DM us so we can look into what happened. ^JS,,923,general_complaint
925,cust_17603,True,Tue Mar 05 11:55:00 +0000 2024,"This is the third bad experience in a row with AmazonHelp, so frustrating.",926,,general_complaint
926,AmazonHelp,False,Tue Mar 05 13:21:00 +0000 2024,That's not the experience we want you to have. Please DM us so we can look into what happened. ^JS,,925,general_complaint
927,cust_26961,True,Tue Mar 05 12:09:00 +0000 2024,Been a customer for years and the service has really gone downhill lately.,928,,general_complaint
928,AmazonHelp,False,Tue Mar 05 12:25:00 +0000 2024,We're sorry to hear that and want to understand more. Could you DM us more detail so we can help? ^KT,,927,general_complaint
929,cust_79963,True,Tue Mar 05 12:23:00 +0000 2024,Really disappointed with how AmazonHelp has handled things lately.,930,,general_complaint
930,AmazonHelp,False,Tue Mar 05 12:32:00 +0000 2024,That's not the experience we want you to have. Please DM us so we can look into what happened. ^JS,,929,general_complaint
931,cust_98702,True,Tue Mar 05 12:37:00 +0000 2024,"This is the third bad experience in a row with AmazonHelp, so frustrating.",932,,general_complaint
932,AmazonHelp,False,Tue Mar 05 12:44:00 +0000 2024,That's not the experience we want you to have. Please DM us so we can look into what happened. ^JS,,931,general_complaint
933,cust_60272,True,Tue Mar 05 12:51:00 +0000 2024,Been a customer for years and the service has really gone downhill lately.,934,,general_complaint
934,AmazonHelp,False,Tue Mar 05 13:09:00 +0000 2024,"We hear your frustration and want to make it right, please DM us the details. ^DM",,933,general_complaint
935,cust_88167,True,Tue Mar 05 13:05:00 +0000 2024,"Customer service wait times are unacceptable, been trying to get help for an hour.",936,,general_complaint
936,AmazonHelp,False,Tue Mar 05 14:16:00 +0000 2024,That's not the experience we want you to have. Please DM us so we can look into what happened. ^JS,,935,general_complaint
937,cust_12506,True,Tue Mar 05 13:19:00 +0000 2024,"Customer service wait times are unacceptable, been trying to get help for an hour.",938,,general_complaint
938,AmazonHelp,False,Tue Mar 05 14:15:00 +0000 2024,That's not the experience we want you to have. Please DM us so we can look into what happened. ^JS,,937,general_complaint
939,cust_26143,True,Tue Mar 05 13:33:00 +0000 2024,"This is the third bad experience in a row with AmazonHelp, so frustrating.",940,,general_complaint
940,AmazonHelp,False,Tue Mar 05 13:59:00 +0000 2024,"We hear your frustration and want to make it right, please DM us the details. ^DM",,939,general_complaint
941,cust_87846,True,Tue Mar 05 13:47:00 +0000 2024,"Customer service wait times are unacceptable, been trying to get help for an hour.",942,,general_complaint
942,AmazonHelp,False,Tue Mar 05 13:58:00 +0000 2024,"We hear your frustration and want to make it right, please DM us the details. ^DM",,941,general_complaint
943,cust_59840,True,Tue Mar 05 14:01:00 +0000 2024,Been a customer for years and the service has really gone downhill lately.,944,,general_complaint
944,AmazonHelp,False,Tue Mar 05 15:02:00 +0000 2024,We're sorry to hear that and want to understand more. Could you DM us more detail so we can help? ^KT,,943,general_complaint
945,cust_11219,True,Tue Mar 05 14:15:00 +0000 2024,Been a customer for years and the service has really gone downhill lately.,946,,general_complaint
946,AmazonHelp,False,Tue Mar 05 15:40:00 +0000 2024,"We hear your frustration and want to make it right, please DM us the details. ^DM",,945,general_complaint
947,cust_64896,True,Tue Mar 05 14:29:00 +0000 2024,"Customer service wait times are unacceptable, been trying to get help for an hour.",948,,general_complaint
948,AmazonHelp,False,Tue Mar 05 14:51:00 +0000 2024,"We hear your frustration and want to make it right, please DM us the details. ^DM",,947,general_complaint
949,cust_89823,True,Tue Mar 05 14:43:00 +0000 2024,Been a customer for years and the service has really gone downhill lately.,950,,general_complaint
950,AmazonHelp,False,Tue Mar 05 15:13:00 +0000 2024,That's not the experience we want you to have. Please DM us so we can look into what happened. ^JS,,949,general_complaint
951,cust_15164,True,Tue Mar 05 14:57:00 +0000 2024,"This is the third bad experience in a row with AmazonHelp, so frustrating.",952,,general_complaint
952,AmazonHelp,False,Tue Mar 05 15:22:00 +0000 2024,We're sorry to hear that and want to understand more. Could you DM us more detail so we can help? ^KT,,951,general_complaint
953,cust_24474,True,Tue Mar 05 15:11:00 +0000 2024,Really disappointed with how AmazonHelp has handled things lately.,954,,general_complaint
954,AmazonHelp,False,Tue Mar 05 15:27:00 +0000 2024,We're sorry to hear that and want to understand more. Could you DM us more detail so we can help? ^KT,,953,general_complaint
955,cust_40298,True,Tue Mar 05 15:25:00 +0000 2024,Really disappointed with how AmazonHelp has handled things lately.,956,,general_complaint
956,AmazonHelp,False,Tue Mar 05 16:52:00 +0000 2024,"We hear your frustration and want to make it right, please DM us the details. ^DM",,955,general_complaint
957,cust_57214,True,Tue Mar 05 15:39:00 +0000 2024,Really disappointed with how AmazonHelp has handled things lately.,958,,general_complaint
958,AmazonHelp,False,Tue Mar 05 16:21:00 +0000 2024,We're sorry to hear that and want to understand more. Could you DM us more detail so we can help? ^KT,,957,general_complaint
959,cust_32349,True,Tue Mar 05 15:53:00 +0000 2024,"Customer service wait times are unacceptable, been trying to get help for an hour.",960,,general_complaint
960,AmazonHelp,False,Tue Mar 05 17:20:00 +0000 2024,We're sorry to hear that and want to understand more. Could you DM us more detail so we can help? ^KT,,959,general_complaint
961,cust_33969,True,Tue Mar 05 16:07:00 +0000 2024,"Great experience with customer service today, thanks for the quick help.",962,,positive_feedback
962,AmazonHelp,False,Tue Mar 05 16:55:00 +0000 2024,"So glad we could help, thanks for the kind words! ^KT",,961,positive_feedback
963,cust_65278,True,Tue Mar 05 16:21:00 +0000 2024,"Just wanted to say the replacement I got was super fast, thank you!",964,,positive_feedback
964,AmazonHelp,False,Tue Mar 05 17:27:00 +0000 2024,"So glad we could help, thanks for the kind words! ^KT",,963,positive_feedback
965,cust_87430,True,Tue Mar 05 16:35:00 +0000 2024,"@AmazonHelp support just resolved my issue in minutes, really appreciate it!",966,,positive_feedback
966,AmazonHelp,False,Tue Mar 05 17:33:00 +0000 2024,"Awesome to hear, thank you for the feedback! ^RL",,965,positive_feedback
967,cust_90131,True,Tue Mar 05 16:49:00 +0000 2024,Shoutout to the support team for sorting out my order so quickly.,968,,positive_feedback
968,AmazonHelp,False,Tue Mar 05 17:39:00 +0000 2024,"So glad we could help, thanks for the kind words! ^KT",,967,positive_feedback
969,cust_18301,True,Tue Mar 05 17:03:00 +0000 2024,"Just wanted to say the replacement I got was super fast, thank you!",970,,positive_feedback
970,AmazonHelp,False,Tue Mar 05 17:13:00 +0000 2024,"So glad we could help, thanks for the kind words! ^KT",,969,positive_feedback
971,cust_84057,True,Tue Mar 05 17:17:00 +0000 2024,"Great experience with customer service today, thanks for the quick help.",972,,positive_feedback
972,AmazonHelp,False,Tue Mar 05 18:35:00 +0000 2024,"Awesome to hear, thank you for the feedback! ^RL",,971,positive_feedback
973,cust_96732,True,Tue Mar 05 17:31:00 +0000 2024,"@AmazonHelp support just resolved my issue in minutes, really appreciate it!",974,,positive_feedback
974,AmazonHelp,False,Tue Mar 05 18:31:00 +0000 2024,"Awesome to hear, thank you for the feedback! ^RL",,973,positive_feedback
975,cust_90335,True,Tue Mar 05 17:45:00 +0000 2024,"@AmazonHelp support just resolved my issue in minutes, really appreciate it!",976,,positive_feedback
976,AmazonHelp,False,Tue Mar 05 19:01:00 +0000 2024,"Awesome to hear, thank you for the feedback! ^RL",,975,positive_feedback
977,cust_52026,True,Tue Mar 05 17:59:00 +0000 2024,"Just wanted to say the replacement I got was super fast, thank you!",978,,positive_feedback
978,AmazonHelp,False,Tue Mar 05 19:06:00 +0000 2024,"So glad we could help, thanks for the kind words! ^KT",,977,positive_feedback
979,cust_62858,True,Tue Mar 05 18:13:00 +0000 2024,"@AmazonHelp support just resolved my issue in minutes, really appreciate it!",980,,positive_feedback
980,AmazonHelp,False,Tue Mar 05 19:06:00 +0000 2024,"Awesome to hear, thank you for the feedback! ^RL",,979,positive_feedback
981,cust_51426,True,Tue Mar 05 18:27:00 +0000 2024,"@AmazonHelp support just resolved my issue in minutes, really appreciate it!",982,,positive_feedback
982,AmazonHelp,False,Tue Mar 05 19:29:00 +0000 2024,"Awesome to hear, thank you for the feedback! ^RL",,981,positive_feedback
983,cust_10022,True,Tue Mar 05 18:41:00 +0000 2024,"Just wanted to say the replacement I got was super fast, thank you!",984,,positive_feedback
984,AmazonHelp,False,Tue Mar 05 19:56:00 +0000 2024,"So glad we could help, thanks for the kind words! ^KT",,983,positive_feedback
985,cust_95799,True,Tue Mar 05 18:55:00 +0000 2024,"Just wanted to say the replacement I got was super fast, thank you!",986,,positive_feedback
986,AmazonHelp,False,Tue Mar 05 19:26:00 +0000 2024,"Awesome to hear, thank you for the feedback! ^RL",,985,positive_feedback
987,cust_88636,True,Tue Mar 05 19:09:00 +0000 2024,Shoutout to the support team for sorting out my order so quickly.,988,,positive_feedback
988,AmazonHelp,False,Tue Mar 05 20:33:00 +0000 2024,"That means a lot, thank you for letting us know! ^AB",,987,positive_feedback
989,cust_39064,True,Tue Mar 05 19:23:00 +0000 2024,Shoutout to the support team for sorting out my order so quickly.,990,,positive_feedback
990,AmazonHelp,False,Tue Mar 05 20:52:00 +0000 2024,"So glad we could help, thanks for the kind words! ^KT",,989,positive_feedback
991,cust_16000,True,Tue Mar 05 19:37:00 +0000 2024,"Just wanted to say the replacement I got was super fast, thank you!",992,,positive_feedback
992,AmazonHelp,False,Tue Mar 05 19:55:00 +0000 2024,"So glad we could help, thanks for the kind words! ^KT",,991,positive_feedback
993,cust_90065,True,Tue Mar 05 19:51:00 +0000 2024,"@AmazonHelp support just resolved my issue in minutes, really appreciate it!",994,,positive_feedback
994,AmazonHelp,False,Tue Mar 05 20:28:00 +0000 2024,"Awesome to hear, thank you for the feedback! ^RL",,993,positive_feedback
995,cust_24125,True,Tue Mar 05 20:05:00 +0000 2024,"@AmazonHelp support just resolved my issue in minutes, really appreciate it!",996,,positive_feedback
996,AmazonHelp,False,Tue Mar 05 20:53:00 +0000 2024,"That means a lot, thank you for letting us know! ^AB",,995,positive_feedback
997,cust_75382,True,Tue Mar 05 20:19:00 +0000 2024,Shoutout to the support team for sorting out my order so quickly.,998,,positive_feedback
998,AmazonHelp,False,Tue Mar 05 20:41:00 +0000 2024,"So glad we could help, thanks for the kind words! ^KT",,997,positive_feedback
999,cust_85832,True,Tue Mar 05 20:33:00 +0000 2024,"Just wanted to say the replacement I got was super fast, thank you!",1000,,positive_feedback
1000,AmazonHelp,False,Tue Mar 05 21:00:00 +0000 2024,"So glad we could help, thanks for the kind words! ^KT",,999,positive_feedback
1001,cust_76074,True,Tue Mar 05 20:47:00 +0000 2024,"@AmazonHelp support just resolved my issue in minutes, really appreciate it!",1002,,positive_feedback
1002,AmazonHelp,False,Tue Mar 05 21:33:00 +0000 2024,"So glad we could help, thanks for the kind words! ^KT",,1001,positive_feedback
1003,cust_69355,True,Tue Mar 05 21:01:00 +0000 2024,Shoutout to the support team for sorting out my order so quickly.,1004,,positive_feedback
1004,AmazonHelp,False,Tue Mar 05 21:43:00 +0000 2024,"That means a lot, thank you for letting us know! ^AB",,1003,positive_feedback
1005,cust_51144,True,Tue Mar 05 21:15:00 +0000 2024,"@AmazonHelp support just resolved my issue in minutes, really appreciate it!",1006,,positive_feedback
1006,AmazonHelp,False,Tue Mar 05 22:30:00 +0000 2024,"Awesome to hear, thank you for the feedback! ^RL",,1005,positive_feedback
1007,cust_95208,True,Tue Mar 05 21:29:00 +0000 2024,"@AmazonHelp support just resolved my issue in minutes, really appreciate it!",1008,,positive_feedback
1008,AmazonHelp,False,Tue Mar 05 21:50:00 +0000 2024,"Awesome to hear, thank you for the feedback! ^RL",,1007,positive_feedback
1009,cust_83699,True,Tue Mar 05 21:43:00 +0000 2024,"@AmazonHelp support just resolved my issue in minutes, really appreciate it!",1010,,positive_feedback
1010,AmazonHelp,False,Tue Mar 05 22:33:00 +0000 2024,"Awesome to hear, thank you for the feedback! ^RL",,1009,positive_feedback
1011,cust_11673,True,Tue Mar 05 21:57:00 +0000 2024,Shoutout to the support team for sorting out my order so quickly.,1012,,positive_feedback
1012,AmazonHelp,False,Tue Mar 05 22:56:00 +0000 2024,"Awesome to hear, thank you for the feedback! ^RL",,1011,positive_feedback
1013,cust_31094,True,Tue Mar 05 22:11:00 +0000 2024,"Just wanted to say the replacement I got was super fast, thank you!",1014,,positive_feedback
1014,AmazonHelp,False,Tue Mar 05 22:50:00 +0000 2024,"That means a lot, thank you for letting us know! ^AB",,1013,positive_feedback
1015,cust_14234,True,Tue Mar 05 22:25:00 +0000 2024,"Great experience with customer service today, thanks for the quick help.",1016,,positive_feedback
1016,AmazonHelp,False,Tue Mar 05 23:39:00 +0000 2024,"That means a lot, thank you for letting us know! ^AB",,1015,positive_feedback
1017,cust_83566,True,Tue Mar 05 22:39:00 +0000 2024,"Great experience with customer service today, thanks for the quick help.",1018,,positive_feedback
1018,AmazonHelp,False,Wed Mar 06 00:06:00 +0000 2024,"Awesome to hear, thank you for the feedback! ^RL",,1017,positive_feedback
1019,cust_64600,True,Tue Mar 05 22:53:00 +0000 2024,Shoutout to the support team for sorting out my order so quickly.,1020,,positive_feedback
1020,AmazonHelp,False,Tue Mar 05 23:47:00 +0000 2024,"Awesome to hear, thank you for the feedback! ^RL",,1019,positive_feedback
1021,cust_39563,True,Tue Mar 05 23:07:00 +0000 2024,"Great experience with customer service today, thanks for the quick help.",1022,,positive_feedback
1022,AmazonHelp,False,Wed Mar 06 00:08:00 +0000 2024,"Awesome to hear, thank you for the feedback! ^RL",,1021,positive_feedback
1023,cust_48558,True,Tue Mar 05 23:21:00 +0000 2024,"Great experience with customer service today, thanks for the quick help.",1024,,positive_feedback
1024,AmazonHelp,False,Tue Mar 05 23:50:00 +0000 2024,"Awesome to hear, thank you for the feedback! ^RL",,1023,positive_feedback
1025,cust_15326,True,Tue Mar 05 23:35:00 +0000 2024,Shoutout to the support team for sorting out my order so quickly.,1026,,positive_feedback
1026,AmazonHelp,False,Wed Mar 06 00:28:00 +0000 2024,"That means a lot, thank you for letting us know! ^AB",,1025,positive_feedback
1027,cust_53327,True,Tue Mar 05 23:49:00 +0000 2024,Shoutout to the support team for sorting out my order so quickly.,1028,,positive_feedback
1028,AmazonHelp,False,Tue Mar 05 23:54:00 +0000 2024,"That means a lot, thank you for letting us know! ^AB",,1027,positive_feedback
1029,cust_90689,True,Wed Mar 06 00:03:00 +0000 2024,Shoutout to the support team for sorting out my order so quickly.,1030,,positive_feedback
1030,AmazonHelp,False,Wed Mar 06 01:28:00 +0000 2024,"That means a lot, thank you for letting us know! ^AB",,1029,positive_feedback
1031,cust_34100,True,Wed Mar 06 00:17:00 +0000 2024,"Great experience with customer service today, thanks for the quick help.",1032,,positive_feedback
1032,AmazonHelp,False,Wed Mar 06 00:50:00 +0000 2024,"So glad we could help, thanks for the kind words! ^KT",,1031,positive_feedback
1033,cust_55796,True,Wed Mar 06 00:31:00 +0000 2024,"Just wanted to say the replacement I got was super fast, thank you!",1034,,positive_feedback
1034,AmazonHelp,False,Wed Mar 06 00:47:00 +0000 2024,"So glad we could help, thanks for the kind words! ^KT",,1033,positive_feedback
1035,cust_79533,True,Wed Mar 06 00:45:00 +0000 2024,"@AmazonHelp support just resolved my issue in minutes, really appreciate it!",1036,,positive_feedback
1036,AmazonHelp,False,Wed Mar 06 02:09:00 +0000 2024,"So glad we could help, thanks for the kind words! ^KT",,1035,positive_feedback
1037,cust_90439,True,Wed Mar 06 00:59:00 +0000 2024,Shoutout to the support team for sorting out my order so quickly.,1038,,positive_feedback
1038,AmazonHelp,False,Wed Mar 06 02:26:00 +0000 2024,"Awesome to hear, thank you for the feedback! ^RL",,1037,positive_feedback
1039,cust_13238,True,Wed Mar 06 01:13:00 +0000 2024,"@AmazonHelp support just resolved my issue in minutes, really appreciate it!",1040,,positive_feedback
1040,AmazonHelp,False,Wed Mar 06 01:54:00 +0000 2024,"That means a lot, thank you for letting us know! ^AB",,1039,positive_feedback
1041,cust_51984,True,Wed Mar 06 01:27:00 +0000 2024,"Great experience with customer service today, thanks for the quick help.",1042,,positive_feedback
1042,AmazonHelp,False,Wed Mar 06 01:56:00 +0000 2024,"So glad we could help, thanks for the kind words! ^KT",,1041,positive_feedback
1043,cust_37627,True,Wed Mar 06 01:41:00 +0000 2024,"Just wanted to say the replacement I got was super fast, thank you!",1044,,positive_feedback
1044,AmazonHelp,False,Wed Mar 06 01:54:00 +0000 2024,"Awesome to hear, thank you for the feedback! ^RL",,1043,positive_feedback
1045,cust_99921,True,Wed Mar 06 01:55:00 +0000 2024,"@AmazonHelp support just resolved my issue in minutes, really appreciate it!",1046,,positive_feedback
1046,AmazonHelp,False,Wed Mar 06 02:09:00 +0000 2024,"That means a lot, thank you for letting us know! ^AB",,1045,positive_feedback
1047,cust_33329,True,Wed Mar 06 02:09:00 +0000 2024,"@AmazonHelp support just resolved my issue in minutes, really appreciate it!",1048,,positive_feedback
1048,AmazonHelp,False,Wed Mar 06 02:20:00 +0000 2024,"So glad we could help, thanks for the kind words! ^KT",,1047,positive_feedback
1049,cust_92603,True,Wed Mar 06 02:23:00 +0000 2024,"Great experience with customer service today, thanks for the quick help.",1050,,positive_feedback
1050,AmazonHelp,False,Wed Mar 06 03:25:00 +0000 2024,"That means a lot, thank you for letting us know! ^AB",,1049,positive_feedback
1051,cust_94072,True,Wed Mar 06 02:37:00 +0000 2024,Shoutout to the support team for sorting out my order so quickly.,1052,,positive_feedback
1052,AmazonHelp,False,Wed Mar 06 02:42:00 +0000 2024,"So glad we could help, thanks for the kind words! ^KT",,1051,positive_feedback
1053,cust_47989,True,Wed Mar 06 02:51:00 +0000 2024,"Just wanted to say the replacement I got was super fast, thank you!",1054,,positive_feedback
1054,AmazonHelp,False,Wed Mar 06 03:09:00 +0000 2024,"Awesome to hear, thank you for the feedback! ^RL",,1053,positive_feedback
1055,cust_72126,True,Wed Mar 06 03:05:00 +0000 2024,"Great experience with customer service today, thanks for the quick help.",1056,,positive_feedback
1056,AmazonHelp,False,Wed Mar 06 03:13:00 +0000 2024,"So glad we could help, thanks for the kind words! ^KT",,1055,positive_feedback
